Entity_LogicalId,Entity_EU_ReferenceNumber,Address_City,Address_Street,Address_PoBox,Address_ZipCode,Address_Region,Address_Place,Address_AsAtListingTime,Address_ContactInfo,Address_CountryIso2Code,Address_CountryDescription,Address_Remark
174914,EU.13044.64,,,,,,,,,,,
174914,EU.13044.64,,,,,,,,,,,
174914,EU.13044.64,,,,,,,,,,,
174914,EU.13044.64,,,,,,,,,,,
174914,EU.13044.64,,,,,,,,,,,
174921,EU.13045.63,,,,,,,,,,,
174921,EU.13045.63,,,,,,,,,,,
174921,EU.13045.63,,,,,,,,,,,
174921,EU.13045.63,,,,,,,,,,,
174921,EU.13045.63,,,,,,,,,,,
174927,EU.13046.62,,,,,,,,,,,
174927,EU.13046.62,,,,,,,,,,,
174927,EU.13046.62,,,,,,,,,,,
174927,EU.13046.62,,,,,,,,,,,
174927,EU.13046.62,,,,,,,,,,,
174933,EU.13047.61,,,,,,,,,,,
174933,EU.13047.61,,,,,,,,,,,
174933,EU.13047.61,,,,,,,,,,,
174933,EU.13047.61,,,,,,,,,,,
174933,EU.13047.61,,,,,,,,,,,
174939,EU.13048.60,,,,,,,,,,,
174939,EU.13048.60,,,,,,,,,,,
174939,EU.13048.60,,,,,,,,,,,
174939,EU.13048.60,,,,,,,,,,,
174939,EU.13048.60,,,,,,,,,,,
174939,EU.13048.60,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,Moscow,Aviamotornaya 53,,,,,NO,,RU,RUSSIAN FEDERATION,
174946,EU.13049.59,,,,,,,,,,,
174946,EU.13049.59,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,Electrostal,"Karl Marx St., 1",,144001,Moscow region,,NO,WEB[https://ehmz.ru/]\nPHONE[+7 (800) 707-00-76]\nEMAIL[ehmz@zelinskygroup.com]\n(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174973,EU.13051.36,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,St. Petersburg,"Kalinina str., 50 A",,198099,,,NO,"WEB[https://gidropribor.ru/about/departments/electrotyaga.html]\nPHONE[+7 (812) 786-32-19, +7 (812) 240-12-90, +7 (812) 786-3244, +7 (812) 786-9759, +7 (812) 786-9719]\nEMAIL[aelektrotyaga@mail.ru, contact@aoelectrotyaga.ru]",RU,RUSSIAN FEDERATION,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174984,EU.13052.35,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,Republic of Bashkortostan,"Ufa, Volodarskogo st., 2",,450001,,,NO,"WEB[gidravlika-ufa.ru]\nPHONE[+7 347 246-70-66]\nEMAIL[info@gidravlika-ufa.ru, gidravlika@tdhc.ru]\n(Principal place of business: Russian Federation)",RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
174995,EU.13053.34,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,Moscow,"Novoslobodskaya str., 37, bldg. 1, floor. 2, pom. 1, room. 8-9",,127055,,,NO,"WEB[http://niidmsk.ru/, http://niid.su/]\nPHONE[+7 343 538-04-27, +7 968 052-92-97, +7 499 978-13-97]\nEMAIL[dis_agree@mail.ru, info@niid.uvz.ru, sebniid@mail.ru]",RU,RUSSIAN FEDERATION,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175005,EU.13054.33,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,Moscow,"Starokaluzhskoe shosse, 58",,117630,,,NO,WEB[http://www.niissu.ru]\nPHONE[+7 (495) 333-7503]\nEMAIL[niissu@niissu.ru],RU,RUSSIAN FEDERATION,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175016,EU.13055.32,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,Novosibirsk,"street Dusi Kovalchuk, 179/2",,630049,,,NO,"WEB[https://npzoptics.ru/]\nPHONE[+7(383)216-08-37, +7(383)216-08-46, +7(383)216-08-48, +7(383)236-77-31, +7(383)225-58-96, +7(383)216-08-15]\nEMAIL[npzkanc@ponpz.ru, salesru@npzoptics.ru, sales@npzoptics.ru]",RU,RUSSIAN FEDERATION,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175027,EU.13056.31,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,"City of Yekaterinburg, G Yekaterinburg","March 8 Street, St. 49",,620063,Sverdlovsk Region,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175039,EU.13057.30,,,,,,,,,,,
175088,EU.13072.70,,,,,,,,,,,
175088,EU.13072.70,,,,,,,,,,,
175088,EU.13072.70,,,,,,,,,,,
175088,EU.13072.70,,,,,,,,,,,
175088,EU.13072.70,,,,,,,,,,,
175088,EU.13072.70,Novosibirsk,"Sukharnaya street, bldg. 35A, office 3",,630001,Novosibirsk,,NO,,RU,RUSSIAN FEDERATION,
175088,EU.13072.70,,,,,,,,,,,
175094,EU.13073.69,,,,,,,,,,,
175094,EU.13073.69,,,,,,,,,,,
175094,EU.13073.69,,,,,,,,,,,
175094,EU.13073.69,,,,,,,,,,,
175094,EU.13073.69,Moscow,"Pr-kt Federativnyi, D. 5, Korp. 1, Pomeshch. 1/1",,111399,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175094,EU.13073.69,,,,,,,,,,,
175094,EU.13073.69,,,,,,,,,,,
175101,EU.13074.68,,,,,,,,,,,
175101,EU.13074.68,,,,,,,,,,,
175101,EU.13074.68,,,,,,,,,,,
175101,EU.13074.68,,,,,,,,,,,
175101,EU.13074.68,,,,,,,,,,,
175101,EU.13074.68,Maitreya,"Miyang Industrial Zone, Maitreya Industrial Park",,652399,Yunnan,Honghe Prefecture,NO,(Principal place of business: People’s Republic of China),CN,CHINA,Principal place of business: People’s Republic of China
175101,EU.13074.68,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,Izhevsk,"str. 10 Let Oktyabrya, 24, flat 62",,426011,Udmurt Republic,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175107,EU.13075.67,,,,,,,,,,,
175107,EU.13075.67,,,,,,,,,,,
175115,EU.13076.66,,,,,,,,,,,
175115,EU.13076.66,,,,,,,,,,,
175115,EU.13076.66,Dubai,Uptown Tower,48800,,,,NO,,AE,UNITED ARAB EMIRATES,
175115,EU.13076.66,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,Zhukovsky,"24/1 Luch Str., 2nd floor, app. 112",,,Moscow Oblast,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175120,EU.13077.65,,,,,,,,,,,
175120,EU.13077.65,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,Sergiev Posad,"Red Army Ave., 212V, building 5, room 212",,141310,Moscow Region,,NO,"WEB[http://zomz.ru]\nPHONE[+7 (495) 540-62-45, +7 (495)728-77-98]\nEMAIL[info@zomz.ru]\n(Principal place of business: Russian Federation)",RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175129,EU.13078.64,,,,,,,,,,,
175140,EU.13079.63,,,,,,,,,,,
175140,EU.13079.63,,,,,,,,,,,
175140,EU.13079.63,,,,,,,,,,,
175140,EU.13079.63,,,,,,,,,,,
175140,EU.13079.63,,,,,,,,,,,
175140,EU.13079.63,Novosibirsk Academic Town,,,,,,NO,((Novosibirsk Akademgorodok)),RU,RUSSIAN FEDERATION,(Novosibirsk Akademgorodok)
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,Moscow,Ostrovnaya str.,,121552,,,NO,WEB[www.vsk.ru],RU,RUSSIAN FEDERATION,
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,,,,,,,,,,,
175145,EU.13080.41,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,Yugra,ulitsa Grigoiya Kukuyevitskogo d. 1 k. 1,,628415,Khanti-Mansiysk Autonomous Region,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175160,EU.13081.40,,,,,,,,,,,
175160,EU.13081.40,,,,,,,,,,,
175168,EU.13082.39,,,,,,,,,,,
175168,EU.13082.39,,,,,,,,,,,
175168,EU.13082.39,,,,,,,,,,,
175168,EU.13082.39,Izhevsk,"St. 10 Years of October, 24, flat 62",,426011,Udmurt Republic,,NO,,RU,RUSSIAN FEDERATION,
175168,EU.13082.39,,,,,,,,,,,
175168,EU.13082.39,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,Veliky Novgorod,Lazarevskaya 11,,173003,,,NO,WEB[https://nvgushkuynik.ru/]\nEMAIL[ushkuynick53@yandex.ru],RU,RUSSIAN FEDERATION,
175174,EU.13083.38,,,,,,,,,,,
175174,EU.13083.38,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,Mytishchi city,"Novoslobodskaya street, building 1",,141009,Moscow region,Mytishchi urban district,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175182,EU.13084.37,,,,,,,,,,,
175182,EU.13084.37,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,Moscow,"Leningradskoye Shosse, 58",,125212,,,NO,"WEB[http://www.gosniimash.ru/]\nPHONE[+7 (8313) 36-70-00, +7 (831) 324-90-00]\nEMAIL[niimash@mts-nn.ru]",RU,RUSSIAN FEDERATION,
175199,EU.13086.35,,,,,,,,,,,
175199,EU.13086.35,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,Dubai,"Business Center 1, M Floor",,,,"The Meydan Hotel, Nad Al Sheba",NO,,AE,UNITED ARAB EMIRATES,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175208,EU.13087.34,,,,,,,,,,,
175265,EU.13088.33,,,,,,,,,,,
175265,EU.13088.33,,,,,,,,,,,
175265,EU.13088.33,,,,,,,,,,,
175265,EU.13088.33,,,,,,,,,,,
175270,EU.13089.32,,,,,,,,,,,
175270,EU.13089.32,,,,,,,,,,,
175270,EU.13089.32,,,,,,,,,,,
175270,EU.13089.32,,,,,,,,,,,
175337,EU.13092.8,,,,,,,,,,,
175337,EU.13092.8,,,,,,,,,,,
175337,EU.13092.8,,,,,,,,,,,
175337,EU.13092.8,,,,,,,,,,,
175337,EU.13092.8,"Ryazan,","Lermontova Str., 11,",390023,,Oblast,,NO,(KPP:623401001),RU,RUSSIAN FEDERATION,KPP:623401001
175337,EU.13092.8,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,Nizhny Novgorod,pl Komsomolskaya d 1,,,,,NO,,RU,RUSSIAN FEDERATION,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175352,EU.13094.6,,,,,,,,,,,
175361,EU.13095.5,,,,,,,,,,,
175361,EU.13095.5,,,,,,,,,,,
175361,EU.13095.5,,,,,,,,,,,
175361,EU.13095.5,,,,,,,,,,,
175361,EU.13095.5,,,,,,,,,,,
175361,EU.13095.5,Obninsk,"Lenin ave., 121",249038,,Kaluga,,NO,"WEB[https://pzsignal. ru/]\nPHONE[ +7 (484) 399-35-50, +7 (484) 399-35-88]\nEMAIL[alarm@pzsignal. ru]\n(KPP:402501001)",RU,RUSSIAN FEDERATION,KPP:402501001
175361,EU.13095.5,,,,,,,,,,,
175361,EU.13095.5,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,,,,,,,,,,,
175372,EU.13096.4,Feodosia,"Kerchensky Lane, 8",,298112,Crimea,,NO,"(Principal place of business: Crimea, Ukraine)",UA,UKRAINE,"Principal place of business: Crimea, Ukraine"
175372,EU.13096.4,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,Moscow,"Entuziastov Ave., 15, Room 67",,,,,NO,,RU,RUSSIAN FEDERATION,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175383,EU.13097.3,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,Vyatskie Polyany,"st. Lenina, 135",,612960,Kirov region,Vyatskopolyansky district,NO,,RU,RUSSIAN FEDERATION,
175404,EU.13099.1,,,,,,,,,,,
175404,EU.13099.1,,,,,,,,,,,
175415,EU.13100.7,,,,,,,,,,,
175415,EU.13100.7,Caesarea,"Building 2, 7 Haeshel Street",,30889,,,NO,(Principal place of business: Israel),IL,ISRAEL,Principal place of business: Israel
175415,EU.13100.7,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,Kovrov,55 Krupskoi Street,,601903,,,NO,,RU,RUSSIAN FEDERATION,
175419,EU.13101.6,,,,,,,,,,,
175419,EU.13101.6,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,Moscow,"PR-KT Volgogradskii, D. 42, K. 5, Floor 2, Pom. I, Kom. 1",,109316,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175432,EU.13102.5,,,,,,,,,,,
175432,EU.13102.5,,,,,,,,,,,
175442,EU.13103.4,,,,,,,,,,,
175442,EU.13103.4,,,,,,,,,,,
175442,EU.13103.4,Kowloon,"Unit 615, 6th Floor, LT Tower, 31, Chong Yip Street",,,,Kwun Tong,NO,,HK,HONG KONG,
175442,EU.13103.4,,,,,,,,,,,
175442,EU.13103.4,,,,,,,,,,,
175442,EU.13103.4,,,,,,,,,,,
175449,EU.13104.3,,,,,,,,,,,
175449,EU.13104.3,Istanbul,"Daire 55, Kat 15, Beybi Giz Plaza, Maslak Meydan Sokak, Maslak Mah, 1",,,Sariyer,,NO,,TR,TURKEY,
175449,EU.13104.3,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,"St. Petersburg, Strelna",11 Zavodskaya dor.,,198515,,,NO,WEB[61btrz.ru]\nEMAIL[61baza@mail.ru],RU,RUSSIAN FEDERATION,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175451,EU.13105.2,,,,,,,,,,,
175468,EU.13106.1,,,,,,,,,,,
175468,EU.13106.1,,,,,,,,,,,
175468,EU.13106.1,,"No. 100, Liaohe East Road, Dalian Economic and Technological Development Zone",,,Liaoning Province-East District 1,,NO,,CN,CHINA,
175468,EU.13106.1,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,"Altai Territory, Biysk","Eduard Geidek Street, building. 3, room. H-1",,659300,,,NO,,RU,RUSSIAN FEDERATION,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175473,EU.13107.0,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,,,,,,,,,,,
175484,EU.13108.96,Minsk,"Partizanski ave, 150",,220021,,,NO,,BY,BELARUS,
175484,EU.13108.96,,,,,,,,,,,
175495,EU.13109.95,,,,,,,,,,,
175495,EU.13109.95,,,,,,,,,,,
175495,EU.13109.95,,,,,,,,,,,
175495,EU.13109.95,,,,,,,,,,,
175495,EU.13109.95,"Samara Region, Volzhsky District","Pp Petra Dubrava, Kommunarov Street, 3",,,,,NO,,RU,RUSSIAN FEDERATION,
175495,EU.13109.95,,,,,,,,,,,
175495,EU.13109.95,,,,,,,,,,,
175495,EU.13109.95,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,"Tver region, Ostashkov","Sovetsky street, d. 15",,172735,,,NO,WEB[http://luchost.ru/]\nPHONE[+ 7(48235)5-14-48]\n(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175504,EU.13110.73,,,,,,,,,,,
175543,EU.13114.69,,,,,,,,,,,
175543,EU.13114.69,,,,,,,,,,,
175543,EU.13114.69,,,,,,,,,,,
175543,EU.13114.69,"Jinan City,","19-1, Industrial Park, Jiyang Street,",,,Shandong Province,"Jiyang District,",NO,,CN,CHINA,
175543,EU.13114.69,Liancheng,"Room 302, Building 45,",,,,,NO,WEB[https ://oreestanki. ru/ ; https://www.ore elaser.cn],CN,CHINA,
175543,EU.13114.69,,,,,,,,,,,
175550,EU.13115.68,,,,,,,,,,,
175550,EU.13115.68,,,,,,,,,,,
175550,EU.13115.68,,,,,,,,,,,
175550,EU.13115.68,"Melitopol,","Vakulenchuka str., 99",272311,,occupied Zaporizhzhia oblas,,NO,,RU,RUSSIAN FEDERATION,
175550,EU.13115.68,,,,,,,,,,,
175550,EU.13115.68,,,,,,,,,,,
175557,EU.13116.67,,,,,,,,,,,
175557,EU.13116.67,,,,,,,,,,,
175557,EU.13116.67,,,,,,,,,,,
175557,EU.13116.67,Dongxihu District,"The 3nd floor, Building 8, Xinghong",,,"Wuhan, Hubei,",,NO,,CN,CHINA,
175557,EU.13116.67,Wuhan,"Room 1, 3rd Floor, Workshop No. 8 - Jinghe Street,",,,Dongxihu District,,NO,,CN,CHINA,
175557,EU.13116.67,,,,,,,,,,,
175563,EU.13117.66,,,,,,,,,,,
175563,EU.13117.66,,,,,,,,,,,
175563,EU.13117.66,,,,,,,,,,,
175563,EU.13117.66,,,,,,,,,,,
175563,EU.13117.66,"Donetsk city,",Artema Str. 169K,283004,,Donetsk district,,NO,,RU,RUSSIAN FEDERATION,
175563,EU.13117.66,,,,,,,,,,,
175563,EU.13117.66,,,,,,,,,,,
175572,EU.13118.65,,,,,,,,,,,
175572,EU.13118.65,,,,,,,,,,,
175572,EU.13118.65,"Sevastopol,",Drevnyaya street 1,299045,,,,NO,WEB[https://chersone sos-sev.ru/]\nPHONE[+7(8692) 455-007]\nEMAIL[info@chersones os-sev.ru],RU,RUSSIAN FEDERATION,
175572,EU.13118.65,,,,,,,,,,,
175572,EU.13118.65,,,,,,,,,,,
175578,EU.13119.64,,,,,,,,,,,
175578,EU.13119.64,,,,,,,,,,,
175578,EU.13119.64,,,,,,,,,,,
175578,EU.13119.64,Beijing,"27th Floor, Xinbaoli Building, No. 1, Chaoyangmen North Street,",,,"Dongcheng District,",,NO,,CN,CHINA,
175578,EU.13119.64,,,,,,,,,,,
175578,EU.13119.64,,,,,,,,,,,
175587,EU.13120.42,,,,,,,,,,,
175587,EU.13120.42,,,,,,,,,,,
175587,EU.13120.42,,,,,,,,,,,
175587,EU.13120.42,,,,,,,,,,,
175587,EU.13120.42,,,,,,,,,,,
175587,EU.13120.42,,,,,,,,,,,
175587,EU.13120.42,Dalian,"No. 97, Huaihe East Road, Dongjiagou Street",,,,Jinzhou District,NO,,CN,CHINA,
175587,EU.13120.42,,,,,,,,,,,
175596,EU.13121.41,,,,,,,,,,,
175596,EU.13121.41,,,,,,,,,,,
