Entity_LogicalId,Entity_EU_ReferenceNumber,Address_City,Address_Street,Address_PoBox,Address_ZipCode,Address_Region,Address_Place,Address_AsAtListingTime,Address_ContactInfo,Address_CountryIso2Code,Address_CountryDescription,Address_Remark
137733,EU.7813.40,Moscow,11 Bolshaya Tatarskaya Str.,,115184,,,NO,WEB[https://www.aoosk.ru]\nPHONE[+7 495 617 33 00 ]\nEMAIL[info@aoosk.ru],RU,RUSSIAN FEDERATION,
137733,EU.7813.40,St. Petersburg,"Street Marat, 90",,191119,,,NO,PHONE[+7 812 494-17-42],RU,RUSSIAN FEDERATION,
137736,EU.7814.39,,28 Vostochnoe shosse.,,622007,,"Nizhny Tagil, Sverdlovsk region",NO,"WEB[Website: http://uralvagonzavod.ru , https://uvzt.ru/]\nPHONE[+7 3435 34 5000; +7 3435 33 47 12]\nEMAIL[web@uvz.ru]",RU,RUSSIAN FEDERATION,
137739,EU.7815.38,Zelenodolsk,"5, Zavodskaya Str.",,422546,,Republic of Tatarstan,NO,WEB[https://www.zdship.ru]\nPHONE[+7 (84371) 5-76-10]\nEMAIL[nfo@zdship.ru]\nFAX[+7 (84371) 5-78-00],RU,RUSSIAN FEDERATION,
138938,EU.8042.58,Arzamas,"Ulitsa 9 Maya, 2",,607220,Nizhny Novgorod Oblast,,NO,WEB[amz.ru]\nPHONE[+7 831 4740780]\nEMAIL[oao_amz@amz.ru],RU,RUSSIAN FEDERATION,
138970,EU.8050.29,Salekhard,"73 Respublika St., Suite 100",,62900B,Yamalo-Nenets Autonomous Area,,NO,"PHONE[(495) 221-00-12 , 8-800-200-12-99]\nEMAIL[gtlk@gtlk.ru ]\n(Legal address)",RU,RUSSIAN FEDERATION,Legal address
138970,EU.8050.29,Moscow,"31a Leningradsky Avenue, bldg. #1",,125284,,,NO,"PHONE[(495) 221-00-12 , 8-800-200-12-99]\nEMAIL[gtlk@gtlk.ru]",RU,RUSSIAN FEDERATION,
138993,EU.8056.23,,"Korolev, Ilyicha str., 7",,141080,Moscow region,,NO,WEB[http://www.ktrv.ru]\nPHONE[+7 (495) 542-57-09]\nEMAIL[kmo@ktrv.ru]\nFAX[+7 (495) 511-94-39 ],RU,RUSSIAN FEDERATION,
139001,EU.8058.21,Moscow,"Vorontsovskaya Str., 43",,109044,,,NO,,RU,RUSSIAN FEDERATION,
139009,EU.8060.95,Kostroma,"Prospekt Tekstilshchikov, 46",,156000,Kostroma Oblast,,NO,,RU,RUSSIAN FEDERATION,
139073,EU.8076.58,Moscow,"Bld.1, Polyanka Bolshaya str. 50/1",,119180,,,NO,,RU,RUSSIAN FEDERATION,
139096,EU.8081.32,Moscow,"D. 2, str. 4, ul. Letnikovskaya",,115114,,,NO,WEB[https://www.open.ru/]\nPHONE[+7 (495) 224-44-00],RU,RUSSIAN FEDERATION,
139112,EU.8085.28,Kaliningrad,"1 Guskova square,",,236005,,,NO,WEB[https://shipyard-yantar.ru/en]\nPHONE[+7 (4012) 61 30 83]\nEMAIL[office@shipyard-yantar.ru],RU,RUSSIAN FEDERATION,
139120,EU.8087.26,Moscow,"16, Budyonny Avenue",,1051158,,,NO,"WEB[https://www.uecrus.com]\nPHONE[+7(495) 232-55-02 , +7(499)  558-18-94]\nEMAIL[info@uecrus.com]",RU,RUSSIAN FEDERATION,
139125,EU.8088.25,Fedosia,"Desantnikov 1, Primorskiy",,298176,Crimea,,NO,WEB[https://moreship.ru/main/]\nPHONE[+7 (36562) 29-3-22]\nEMAIL[office@moreship.ru]\n(Feodosia. Part of Ukraine occupied by Russia),UA,UKRAINE,Feodosia. Part of Ukraine occupied by Russia
139129,EU.8089.24,Moscow,Bolshaya Tatarskaya Str. 35/5,,115184,,,NO,WEB[http://tecmash.ru]\nPHONE[+7 495 459 98 81]\nEMAIL[nfo@tecmash.ru],RU,RUSSIAN FEDERATION,
139137,EU.8091.1,Voronezh,"Plekhanovskaya Str., 14",,394018,,,NO,WEB[ https://www.sozvezdie.su]\nPHONE[+7 473 252 52 52]\nEMAIL[ office@sozvezdie.su],RU,RUSSIAN FEDERATION,
139141,EU.8092.0,,"st.  Mira, 116 K.D, kv.2",,352330,"Ust-Labinsky district, Krasnodar region",Ust-Labinsk,NO,WEB[rm.ru]\nPHONE[+7 (495) 653 82 07]\nEMAIL[info@rm.ru],RU,RUSSIAN FEDERATION,
139206,EU.8120.34,"Asmara, 257",Denden Street N028,,,,,NO,,ER,ERITREA,
139209,EU.8121.33,Pyongyang,Taedonggang District,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
139217,EU.8123.31,"Taedonggang District, Pyongyang",Chongryu 3-dong,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
139865,EU.8172.71,Pyongyang,,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
139871,EU.8173.70,St. Petersburg,"11, Kantemirovskaya st.",,194100,,,NO,WEB[https://www.klimov.ru/en]\nPHONE[+7 (812) 454 71 00]\nEMAIL[klimov@klimov.ru]\nFAX[+7 (812) 647 00 29],RU,RUSSIAN FEDERATION,
139876,EU.8174.69,Izhevsk,"Deryabina avenue, 3B",,394018,,,NO,WEB[https://kalashnikovgroup.ru/]\nPHONE[+7 341 250 47 47]\nEMAIL[personal@kalashnikovconcern.ru ],RU,RUSSIAN FEDERATION,
139900,EU.8175.68,Moscow,"Rochdelskaya st., 15/8, 3 floor, r. 10-14",,123376,,,NO,WEB[https://milindcom.ru]\nPHONE[+7 (495) 662-10-57]\nEMAIL[secrvpk@milindcom.ru],RU,RUSSIAN FEDERATION,
139905,EU.8176.67,Omsk,Krasnyy Pereulok 2,,644020,,,NO,WEB[http://transmash-omsk.ru]\nPHONE[+7 (3812) 44 61 03]\nEMAIL[info@transmash-omsk.ru],RU,RUSSIAN FEDERATION,
139910,EU.8177.66,Moscow,"Vereiskaya Str., 29, p. 141.",,115184,,,NO,WEB[https://www.ruselectronics.ru/]\nPHONE[+7 495 777 42 82],RU,RUSSIAN FEDERATION,
140026,EU.8232.10,,"Motostrelkovy passage, 3",,,Khabarovsky District,Knyaz-Volkonskoye,NO,,RU,RUSSIAN FEDERATION,
140301,EU.8273.79,Soligorsk,5 Korzha St.,,223710,Minsk Region/Oblast,,NO,,BY,BELARUS,
140352,EU.8280.51,Minsk,35 Masherova Ave.,,220002,,,NO,PHONE[ +375 (17) 309-30-10; +375 (17) 309-30-30]\nEMAIL[info@belpc.by ],BY,BELARUS,
140364,EU.8282.49,,"131 Novodvorskiy village, Novodvorskiy village council, Minsk District",,223016,Minsk Region/Oblast,,NO,(Belarus (Minsk Free Economic Zone)),BY,BELARUS,Belarus (Minsk Free Economic Zone)
140370,EU.8283.48,,Novopolotsk 1,,211440,Vitebsk Region/Oblast,,NO,,BY,BELARUS,
140376,EU.8284.47,Grodno,18 Ordzhonikidze St.,,230771,Grodno/Hrodna,,NO,,BY,BELARUS,
140382,EU.8285.46,,"17th km, Minsk- Dzerzhinsk highway, administrative building, office 75, Shchomyslitsky s/s",,223049,Minsk Region/Oblast,,NO,,BY,BELARUS,
140388,EU.8286.45,Minsk,64B-2 Perekhodnaya St.,,220070,,,NO,,BY,BELARUS,
140394,EU.8287.44,Minsk,9 Makayonka St.,,,,,NO,WEB[tvr.by],BY,BELARUS,
140413,EU.8291.19,Odintsovo,"Stary Gorodok, st. Postal, 10",,143079,Moscow region,,NO,WEB[https://121arz.ru]\nPHONE[+7(498) 677-95-11]\nEMAIL[info@121arz.ru],RU,RUSSIAN FEDERATION,
140417,EU.8292.18,Moscow,"st. Polikarpova, 23B",PO box 604,125284,,,NO,WEB[https://www.sukhoi.org]\nPHONE[+7 (499) 550-01-06]\nEMAIL[info@sukhoi.org],RU,RUSSIAN FEDERATION,
140421,EU.8293.17,Naberezhnye Chelny,"Menzelinsky tract, 40",,423800,Republic of Tatarstan,,NO,WEB[http://www.remdizel.com]\nPHONE[+7 (8552) 55-15-88 / 7 (8552) 30-80-00]\nEMAIL[remdizel@kamaz.ru ],RU,RUSSIAN FEDERATION,
140425,EU.8294.16,Balashikha,"Entuziastov sh., 4",,143900,Moskovskaya oblast,,NO,WEB[https://www.blmz.ru]\nPHONE[+7 (495) 639-94-94]\nEMAIL[info@blmz.ru],RU,RUSSIAN FEDERATION,
140431,EU.8295.15,Nizhnekamsk,"Territoriya Promzona, AIK-24, room 402",,423570,Republic of Tatarstan,,NO,"WEB[https://www.td-kama.com]\nPHONE[+7 (8555) 24-10-00, 24-10-10  ]\nEMAIL[info@td-kama.com ]",RU,RUSSIAN FEDERATION,
140435,EU.8296.14,Nizhnekamsk,,,423570,Republic of Tatarstan,,NO,WEB[https://shina-kama.ru]\nPHONE[+8 555 49-79-30]\nEMAIL[minnegalievfg@kamatyres.com]\nFAX[+ 8 555 24-15-70],RU,RUSSIAN FEDERATION,
140439,EU.8297.13,Nizhnekamsk,"industrial zone no. 96, office 1",,423580,Republic of Tatarstan,,NO,WEB[https://cmk.tatneft.ru/?lang=ru]\nPHONE[+7 (8555) 49-73-40]\nEMAIL[nkastp@tatneft.ru],RU,RUSSIAN FEDERATION,
140443,EU.8298.12,Nizhnekamsk,"Korpus AIK-24, Industrial zone Territory",,423570,Republic of Tatarstan,,NO,"WEB[www.neftehim.tatneft.ru]\nPHONE[+7(8555) 49-73-42, +7(8555) 49-75-86, +7 (855) 549-74-39]\nEMAIL[nhk@tnnh.tatneft.ru]\nFAX[+7(8555) 49-75-86]\n(Nizhnekamsk, Nizhnekamskij District)",RU,RUSSIAN FEDERATION,"Nizhnekamsk, Nizhnekamskij District"
140455,EU.8300.17,St. Petersburg,"Maly prospekt Vasilievsky island, 54/4",,199178,,,NO,WEB[https://kronshtadt.ru]\nPHONE[+7 (812) 449‑90‑90 ]\nEMAIL[uav@kronshtadt.ru; office@kronshtadt.ru],RU,RUSSIAN FEDERATION,
140455,EU.8300.17,Moscow,"Andropov Ave., 18, bldg. 9, Descartes Business Center",,115432,,,NO,"WEB[https://kronshtadt.ru]\nPHONE[+7 (495) 748‑35‑77,  +7 (495) 230‑00‑36, +7 (812) 449-90-90  ]\nEMAIL[uav@kronshtadt.ru ; office@kronshtadt.ru]\n(+7 (812) 449-90-90 (St. Petersburg))",RU,RUSSIAN FEDERATION,+7 (812) 449-90-90 (St. Petersburg)
140494,EU.8306.11,Naberezhnye Chelny,"Avtozavodskiy Prospekt, 2",,423827,Republic of Tatarstan,,NO,WEB[https://kamaz.ru/en]\nPHONE[+7 (800) 555-00-99 ]\nEMAIL[callcentre@kamaz.ru ],RU,RUSSIAN FEDERATION,
140569,EU.8320.52,Moscow,Sadovnicheskaya 53,,,,,NO,(Postal address),RU,RUSSIAN FEDERATION,Postal address
140569,EU.8320.52,Moscow,Kosmodamianskaya Naberezhnaya 24; building 1,,115035,,,NO,WEB[http://ao-garnizon.ru]\nPHONE[+7 (499) 790-92-12]\nEMAIL[info@ao-garnizon.ru],RU,RUSSIAN FEDERATION,
140574,EU.8321.51,Moscow,"1st Krasnoselsky lane, 11",,107140,,,NO,WEB[https://oboronenergo.su]\nPHONE[+7 (495) 532-13-06]\nEMAIL[info@oen.su],RU,RUSSIAN FEDERATION,
140578,EU.8322.50,Ulyanovsk,"Moskovskoye Shosse, 92",,432008,Ulyanovsk Oblast,Ulyanovsk Oblast,NO,WEB[https://uaz.global/]\nPHONE[+7 (8422) 40-91-09]\nEMAIL[mm.medvedev@dnd.team ],RU,RUSSIAN FEDERATION,
140582,EU.8323.49,Moscow,"st. Bolshaya Olenya, 15A, building 1",,107014,,,NO,"WEB[https://voentelecom.ru]\nPHONE[7 (495) 609-50-05 , +7 (985) 900-50-05 ]\nEMAIL[info@voentelecom.ru]",RU,RUSSIAN FEDERATION,
140587,EU.8324.48,Moscow,"Sadovnicheskaya st., 55/26, building 3",,115035,,,NO,WEB[http://www.oaovoentorg.ru]\nPHONE[+7 (495) 609-5200]\nEMAIL[info@oaovoentorg.ru],RU,RUSSIAN FEDERATION,
140664,EU.8336.15,Minsk,"4A Skryganova St., Apt. 211",,,,,NO,,BY,BELARUS,
140686,EU.8339.12,Minsk,"8A Vodolazhsky St., apt. 45",,,,,NO,,BY,BELARUS,
140946,EU.8360.25,Moscow,"Kolomensky proezd, 13a",,11544,,,NO,WEB[https://voentekstilprom.ru/]\nPHONE[8-499-444-32-84;  Fax: 8-499-611-90-46]\nEMAIL[office@vtpmsk.ru ],RU,RUSSIAN FEDERATION,
141268,EU.8373.88,Moscow,Spartakovskaya street 12,,105066,,,NO,,RU,RUSSIAN FEDERATION,
141334,EU.8393.26,Moscow,"Vspolniy Pereulok 18, bldg. 2",,123001,,,NO,WEB[www.nsg-ins.ru]\nPHONE[+7 (495) 926-72-70; 788-81-19]\nEMAIL[info@nsg-ins.ru]\nFAX[+7 (495) 788-81-16],RU,RUSSIAN FEDERATION,
142064,EU.8537.32,Moscow,"19 Vavilova St., 117997",,,,,NO,,RU,RUSSIAN FEDERATION,
142071,EU.8538.31,St. Petersburg,"Magnitogorskaya street 51, lit. E,",,195027,,,NO,WEB[http://www.forss.ru/eng]\nPHONE[(+7 812) 605-00-78]\nEMAIL[info@forss-marine.ru],RU,RUSSIAN FEDERATION,
142695,EU.8578.4,"Sevastopol, Crimea",Prymorska Street 2h,,,,,NO,,UA,UKRAINE,
142700,EU.8592.45,Moscow,"Nizhniye Mnevniki,  110, Bike Centre",,,,,NO,,RU,RUSSIAN FEDERATION,
142709,EU.8594.43,Moscow,10/1 Yakovoapostolsky pereulok,,105064,,,NO,,RU,RUSSIAN FEDERATION,
142720,EU.8596.41,Moscow,Vozdvizhenka Str. 18/9,,119019,,,NO,WEB[https://rs.gov.ru]\nPHONE[ +7 (495) 690-12-45]\nEMAIL[rossotr@rs.gov.ru],RU,RUSSIAN FEDERATION,
142730,EU.8598.39,Moscow,Mosfilmovskaya Str. 40A,,119285,,,NO,WEB[https://russkiymir.ru]\nPHONE[+7 (495) 981-5680]\nEMAIL[info@russkiymir.ru],RU,RUSSIAN FEDERATION,
142734,EU.8599.38,Veliky Novgorod,Bolshaya Sankt-Peterburgskaya Str. 73,,173000,,,NO,PHONE[(8162) 681303]\nEMAIL[ok@kvant-vn.ru],RU,RUSSIAN FEDERATION,
142738,EU.8600.44,Moscow,"1st Krasnokursantskiy  passage, 1/4, Building 1",,,,,NO,WEB[ https://yunarmy.ru/]\nPHONE[+7 (495) 106-75-75]\nEMAIL[ info@yunarmy.ru],RU,RUSSIAN FEDERATION,
143223,EU.8652.81,Damascus,,,,,,NO,(Headquarters: Damascus),SY,SYRIAN ARAB REPUBLIC,Headquarters: Damascus
144362,EU.8775.25,,,,,Kherson Oblast,,NO,,UA,UKRAINE,
144372,EU.8777.23,Donetsk,,,,,,NO,,UA,UKRAINE,
144500,EU.8798.57,Moscow,17 Mytnaya Street,,,,,NO,"(Principal place of business: Moscow, Russian Federation)",RU,RUSSIAN FEDERATION,"Principal place of business: Moscow, Russian Federation"
144511,EU.8801.61,Kovrov,4 Truda st.,,601900,Vladimir region,,NO,WEB[www.zid.ru]\nPHONE[+8 (49232) 9-12-09]\nEMAIL[zid@zid.ru],RU,RUSSIAN FEDERATION,
144519,EU.8802.60,Khimki,Akademika Grushina 33,,141401,Moscow region,,NO,WEB[www.mkbfakel.ru]\nPHONE[8 (495) 572-01-33]\nEMAIL[info@npofakel.ru],RU,RUSSIAN FEDERATION,
144523,EU.8803.59,Moscow,Leningradskiy Prospect 68,,125315,,,NO,WEB[www.irkut.com]\nPHONE[+7 (495) 777-21-01]\nEMAIL[office@irkut.com],RU,RUSSIAN FEDERATION,
144527,EU.8804.58,Moscow,Klary Tsetkin street 33,,125130,,,NO,WEB[www.mmzavangard.ru]\nPHONE[+7 (495) 639-99-90]\nEMAIL[avangardmos@mmza.ru],RU,RUSSIAN FEDERATION,
144531,EU.8805.57,Tula,Shcheglovskaya zaseka Str. 33,,300004,,,NO,"WEB[www.splav.org, www.splavtula.ru, сплав.рф]\nPHONE[+7 (4872) 46-44-09]\nEMAIL[mail@splavtula.ru]",RU,RUSSIAN FEDERATION,
144585,EU.8813.28,Moscow,"Bol'shoy Cherkassky Pereulok, Building 9",,109012,,,NO,,RU,RUSSIAN FEDERATION,
144908,EU.8934.71,Tehran,"Vozara Street, corner of 25th Street, District 6",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
144916,EU.8936.69,Tehran,,,,,,NO,PHONE[+98 26 3448 9826],IR,IRAN (ISLAMIC REPUBLIC OF),
144920,EU.8937.68,Tehran,,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
145420,EU.9024.9,Damascus,Zoukak Al Jin Abed Al Rahman Bn Al Kassem Street,,,,,NO,"WEB[https://houranieh.com/]\nPHONE[(+963) 11-2210758, (+963) 11-2224349]\nEMAIL[info@houranieh.com]\nFAX[(+963) 11-2235892]",SY,SYRIAN ARAB REPUBLIC,
145828,EU.9099.78,Tehran,,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
145833,EU.9100.84,Tehran,"4 East 2nd St., Farhang Blvd., Saadat Abad",,19977-66411,,,NO,PHONE[+98 21 230 66 660]\nEMAIL[Presstv@presstv.ir],IR,IRAN (ISLAMIC REPUBLIC OF),
146021,EU.9112.51,Port-au-Prince,"16, Imp Manius, Delmas 40 B",,,,,NO,,HT,HAITI,
146083,EU.9132.86,,,,,"Nyiragongo, North Kivu",,NO,,CD,"CONGO, Democratic Republic of (was Zaire)",
146479,EU.9206.87,Tehran,"Jamejam Street, Valiasr Avenue",,19395-3333,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
146931,EU.9315.66,Melitopol,"26 30-letia Pobedi Blvd., Apt. 3",,,Zaporizhzhia,,NO,,UA,UKRAINE,
146940,EU.9332.7,,5 Myslichenko St.,,,Luhansk region,"Chmyrevka village, Starobilskyi district",NO,,UA,UKRAINE,
147059,EU.9354.40,Moscow,"2 Lukov pereulok, building 1",,107045,,,NO,WEB[https://mkb.ru/]\nPHONE[+7 (495) 777-48-88]\nEMAIL[info@mkb.ru],RU,RUSSIAN FEDERATION,
147064,EU.9355.39,Vladivostok,"27, Verkhneportovaya Street 27",,690990,,,NO,WEB[http://www.dvbank.ru],RU,RUSSIAN FEDERATION,
147070,EU.9356.38,Moscow,Kitaygorodsky Ave 7/2,,109992,,,NO,WEB[https://rkn.gov.ru/]\nPHONE[+7 (495) 983-33-93]\nEMAIL[rsoc_in@rkn.gov.ru],RU,RUSSIAN FEDERATION,
147076,EU.9357.37,Moscow,"39th Building, Kutuzovsky Prospekt",,121170,,,NO,WEB[https://er.ru]\nPHONE[(495) 786-82-89]\nEMAIL[post@edinros.ru],RU,RUSSIAN FEDERATION,
147080,EU.9358.36,Moscow,"Bolshoy Trekhgornyy Pereulok, building 11, entrance 2",,123022,,,NO,WEB[https://newpeople.ru/]\nPHONE[+7 (800) 550-10-39]\nEMAIL[info@newpeople.ru],RU,RUSSIAN FEDERATION,
147084,EU.9359.35,Moscow,"1st Basmanny Lane, building 3, entrance 1",,107045,,,NO,WEB[https://ldpr.ru/]\nPHONE[+7 (495) 530-62-62]\nEMAIL[office@ldpr.ru],RU,RUSSIAN FEDERATION,
147088,EU.9360.13,Moscow,"14 Akademika Pilugina street, entrance 2",,117393,,,NO,"(""correspondence address"")",RU,RUSSIAN FEDERATION,"""correspondence address"""
147088,EU.9360.13,Moscow,29 Bolshaya Tatarskaya St.,,115184,,,NO,WEB[https://spravedlivo.ru/main]\nPHONE[+7 495 787 85 15]\nEMAIL[info@spravedlivo.ru],RU,RUSSIAN FEDERATION,
147093,EU.9361.12,Moscow,"3 Maly Sukharevsky Pereulok, bldg. 1",,103051,,,NO,WEB[https://kprf.ru/]\nPHONE[+7-495-692-7646]\nEMAIL[inter@kprf.ru],RU,RUSSIAN FEDERATION,
147097,EU.9362.11,Nizhny Novgorod,Sormovskoe highway 1a,,,Nizhny Novgorod region,,NO,WEB[https://www.burevestnik.com/products_engl/history.html]\nPHONE[+7 (831) 241-12-42]\nEMAIL[mail@burevestnik.com],RU,RUSSIAN FEDERATION,
147101,EU.9363.10,Volgograd,square Im. Dzerzhinskogo 1,,400006,Volgogradskaya oblast,,NO,,RU,RUSSIAN FEDERATION,
147107,EU.9364.9,Bryansk,"1, Staleliteynaya ul.",,241035,Bryanskaya oblast,,NO,,RU,RUSSIAN FEDERATION,
147114,EU.9365.8,Ishimbai city,"2, Industrialnoe sh.",,,Republic of Bashkortostan,,NO,PHONE[+7 347 942-47-87]\nEMAIL[vityaz@bolotohod.ru],RU,RUSSIAN FEDERATION,
147118,EU.9366.7,Kazan,"st. Lipatova, 37",,,Republic of Tatarstan,,NO,WEB[https://komzrt.ru/]\nPHONE[+7(843) 235-80-35]\nEMAIL[Info@komzrt.ru],RU,RUSSIAN FEDERATION,
147124,EU.9367.6,Kazan,st. Korolenko 120,,,Republic of Tatarstan,,NO,WEB[https://enics.aero/]\nPHONE[ +7 (843) 212-07-08]\nEMAIL[uav@enics.ru],RU,RUSSIAN FEDERATION,
147129,EU.9368.5,Tula,str. M. Gorky 6,,300002,,Tula region,NO,,RU,RUSSIAN FEDERATION,
147140,EU.9370.79,Izhevsk,Pesochnaya str.. 3,,,Udmurt Republic,,NO,PHONE[+7 (3412) 72-22-09]\nEMAIL[iemz@kupol.ru],RU,RUSSIAN FEDERATION,
147144,EU.9371.78,Vladivostok,st. Heroes of the Pacific 1,,,Primorsky Krai,,NO,(Principal place of business: \nRussia),RU,RUSSIAN FEDERATION,Principal place of business: \nRussia
147149,EU.9372.77,St. Petersburg,"str. Butlerova, 13, letter A, room. 20Н",,195256,,,NO,,RU,RUSSIAN FEDERATION,
147155,EU.9373.76,Moscow,"str. Vvedensky, 8",,,,,NO,WEB[http://www.kbtochmash.ru/]\nPHONE[+7 (495) 333-01-65]\nEMAIL[mail@kbtochmash.ru],RU,RUSSIAN FEDERATION,
147166,EU.9375.74,Miass,1 Avtozavodtsev Prospect,,456304,Chelyabinsk Oblast,,NO,WEB[https://uralaz.ru/]\nPHONE[+7 (3513) 55-49-83],RU,RUSSIAN FEDERATION,
147171,EU.9376.73,Yekaterinburg,"Prospekt Kosmonavtov, 18",,,Sverdlovsk Oblast,,NO,,RU,RUSSIAN FEDERATION,
147182,EU.9378.71,Moscow,Varshavskoe sh. 26 building 11,,,,,NO,WEB[https://rusbitech.ru/]\nPHONE[+7 (495) 648-06-40]\nEMAIL[mail@rusbitech.ru],RU,RUSSIAN FEDERATION,
147189,EU.9379.70,Moscow,"Goncharnaya st., 20/1",,109240,,,NO,WEB[https://www.kret.tech/]\nPHONE[+7 (495) 587-70-70]\nEMAIL[info@kret.com],RU,RUSSIAN FEDERATION,
147193,EU.9380.48,Saint-Petersburg,"Troitskiy pr., 4, building B",,190005,,,NO,WEB[http://www.radioavionica.ru]\nPHONE[+7 (812) 607-50-50]\nEMAIL[info@radioavionica.ru],RU,RUSSIAN FEDERATION,
147197,EU.9381.47,Moscow,"35, Bolshaya Tatarskaya Str., Bldg. 5",,115184,,,NO,WEB[http://technodinamika.ru]\nPHONE[+7 (495) 627-1099]\nEMAIL[info@tdhc.ru],RU,RUSSIAN FEDERATION,
147201,EU.9382.46,Ulan-Ude,Khorinskaya Str. 1,,670009,Republic of Buryatia,,NO,WEB[https://rabotauuaz.ru/o-predpriyatii#O_predpriyatii]\nPHONE[+7 (301) 248-0392]\nEMAIL[uuaz@uuaz.ru],RU,RUSSIAN FEDERATION,
147205,EU.9383.45,Nizhny Novgorod,"Sormovskoye road, 21",,603052,,,NO,WEB[https://nzslp.ru/]\nPHONE[7 (831) 249-82-38]\nEMAIL[70Pobeda@nzslp.ru],RU,RUSSIAN FEDERATION,
147211,EU.9384.44,Votkinsk,Kirov Street,,2427430,Republic of Udmurt,,NO,WEB[https://vzavod.ru/]\nPHONE[+7 (34145) 6-53-53]\nEMAIL[zavod@vzavod.ru],RU,RUSSIAN FEDERATION,
147217,EU.9385.43,Perm,"str. 1905, building 35",,614014,,,NO,WEB[http://mz.perm.ru/]\nPHONE[+7 (342) 264-70-00],RU,RUSSIAN FEDERATION,
147222,EU.9386.42,Moscow,str 5th Yamskogo Polya 19-21,,125124,,,NO,WEB[https://vgtrk.ru/],RU,RUSSIAN FEDERATION,
147229,EU.9387.41,Moscow,"Prechistenskaya embankment 13, building 1",,119034,,,NO,WEB[https://nmg.ru/]\nPHONE[+7 (495) 988-11-12]\nEMAIL[pr@nmg.ru],RU,RUSSIAN FEDERATION,
147241,EU.9389.39,Moscow,"Bolshaya Polyanka str., 50/1 STR.1",,119180,,,NO,WEB[https://www.fondsk.ru/]\nEMAIL[info@fondsk.ru],RU,RUSSIAN FEDERATION,
147247,EU.9390.17,Moscow,"Borovaya ulitsa, D.3, K.1",,111020,,,NO,"WEB[https://partners.rt.com/contacts/]\nPHONE[+7(499)750-00-75, +7(495)926-28-30, +7(495)649-89-89]\nEMAIL[info@rttv.ru]",RU,RUSSIAN FEDERATION,
147251,EU.9391.16,Moscow,Frunzenskaya Naberezhnaya 22,,119160,,,NO,WEB[https://mil.ru/]\nPHONE[8 (495) 498-01-84]\nEMAIL[ps-smi@mil.ru],RU,RUSSIAN FEDERATION,
147255,EU.9392.15,Moscow,Krasnokazarmennaya Street 9,,111250,,,NO,WEB[https://rosguard.gov.ru]\nPHONE[+7 495 361 85 79]\nEMAIL[dvsmi@rosgvard.ru],RU,RUSSIAN FEDERATION,
147261,EU.9393.14,Moscow,Frunzenskaya Naberezhnaya 22,,119160,,,NO,WEB[https://structure.mil.ru/structure/forces/air.htm]\nPHONE[8 (495) 498- 02-09]\nEMAIL[ps-smi@mil.ru],RU,RUSSIAN FEDERATION,
147265,EU.9394.13,Moscow,Frunzenskaya Naberezhnaya 22,,119160,,,NO,WEB[https://structure.mil.ru/structure/forces/rd/airborne.htm]\nPHONE[8 (495) 962 98 88]\nEMAIL[ps-vdv@mil.ru],RU,RUSSIAN FEDERATION,
147269,EU.9395.12,Moscow,"Frunzenskaya Naberezhnaya, 22/2",,119160,,,NO,WEB[https://eng.mil.ru/en/structure/forces/type/ground.htm]\nPHONE[8 (495) 693 32 56]\nEMAIL[ps-sv@mil.ru],RU,RUSSIAN FEDERATION,
147273,EU.9396.11,Moscow,Frunzenskaya Naberezhnaya 22,,119160,,,NO,WEB[https://structure.mil.ru/structure/forces/navy.htm]\nPHONE[+7 (968) 766-17-67]\nEMAIL[ps-vmf@mil.ru],RU,RUSSIAN FEDERATION,
147277,EU.9397.10,,"Command of the Special Operations Forces, military unit",,99450,"Solnechnogorsk district, Moscow region",Senezh,NO,EMAIL[ps-smi@mil.ru],RU,RUSSIAN FEDERATION,
147281,EU.9398.9,Moscow,Znamenka Street 19,,,,,NO,,RU,RUSSIAN FEDERATION,
147285,EU.9399.8,Moscow,"Grizodubovoy, 3",,125252,,,NO,WEB[https://structure.mil.ru/structure/ministry_of_defence/details.htm?id=9711@egOrganization],RU,RUSSIAN FEDERATION,
147350,EU.9420.49,Zavolzhye,"Zheleznodorozhnaya str., 1",,606522,"Nizhny Novgorod region, Gorodetsky district",,NO,WEB[https://zzgt.ru/]\nPHONE[+7 (831) 612-14-00],RU,RUSSIAN FEDERATION,
147356,EU.9421.48,Tula,"F. Smirnova str., 28 korp.",,,Tula region,,NO,,RU,RUSSIAN FEDERATION,
147361,EU.9422.47,Saint Petersburg,,PO Box 128,197022,,,NO,,RU,RUSSIAN FEDERATION,
147383,EU.9425.44,Moscow,"str. Fadeeva, 7, building 1, office 2",,125047,,,NO,,RU,RUSSIAN FEDERATION,
147399,EU.9427.42,Ho Chi Minh,,,,,,NO,,VN,VIET NAM,
